class1,class2,class3,class4,class5,class6,class7,class8,class9,ID
0.100814055652,0.0112132662907,0.00268801487982,0.793624281883,0.00656182016246,0.056948190555,0.0254192033317,0.00146843944094,0.00126272549096,37
0.0144058445003,0.350541383028,0.00388587923953,0.023570084013,0.100089009851,0.0523630455136,0.449030995369,0.004432079033,0.00168166647199,38
0.255975559353,0.159526050091,0.0194816966541,0.222987234592,0.046185420826,0.0186553536914,0.271044433117,0.00408768979833,0.00205658690539,39
0.0300839999691,0.170024108142,0.00952572841197,0.0649962686004,0.032464322634,0.0174484606833,0.672763198614,0.00127241208975,0.00142147147562,40
0.190879680216,0.0467644724994,0.0039773877943,0.337968498469,0.0355591122061,0.0222474262118,0.358570545912,0.00182328106894,0.00220961973537,41
0.397254407406,0.0525294058025,0.00926134316252,0.217155836522,0.0316117880866,0.0398443508893,0.246582239866,0.00377236949862,0.00198825830012,42
0.0505947489292,0.0263492385857,0.00318756559864,0.575688913464,0.00341987144202,0.00748114311139,0.329281195998,0.00177303724922,0.00222424784442,43
0.129597432911,0.0773026458919,0.00428347907291,0.0387300481088,0.0901345694437,0.0782397501172,0.573859617115,0.00292924267706,0.00492322375066,44
0.0154762710445,0.0959096048027,0.0035514436895,0.124333653599,0.00921760569325,0.00689910212532,0.741105496884,0.00180886840099,0.0016979741049,45
0.16571457684,0.0766242481768,0.00494126731065,0.306769423187,0.00901933247221,0.0130570977927,0.411569342017,0.00122770860616,0.0110770231695,46
0.189655557275,0.00972643762362,0.00985468504951,0.684209167957,0.0361819062382,0.0473685469478,0.0187758831307,0.00203822983894,0.00218957924517,47
0.394148126245,0.144024502486,0.00416188756935,0.266576513648,0.0493966313079,0.0404248712584,0.0936242304742,0.0058506121859,0.00179259669676,48
0.0630328003318,0.365918658673,0.00511424522847,0.192448180169,0.0595430582762,0.0172654394991,0.291129309684,0.00245221779915,0.00309611926786,49
0.335458621382,0.0205244477839,0.00291942968761,0.450569435954,0.0612230300904,0.0603665076196,0.0649307370186,0.0023674632248,0.00164031251916,50
0.148439578712,0.163682453334,0.00368220260134,0.164832055569,0.029618954286,0.0300073865801,0.45231461525,0.00578958197732,0.0016331927036,51
0.110312411562,0.0822547040879,0.00255781461601,0.138619098813,0.0318876784295,0.0421958812512,0.589393496513,0.00121420556388,0.00156468944624,52
0.0766582582148,0.232165582478,0.00205908942007,0.206240549684,0.0194581858813,0.0175658264197,0.442874394357,0.00167726659856,0.00130082800388,53
0.31585162878,0.14398309961,0.00578040405524,0.145865097642,0.0230631832965,0.0144355250523,0.344160139561,0.00447754951892,0.00238336961775,54
0.0495992507785,0.00599389662967,0.000719683783246,0.916341006756,0.00155275833095,0.00521351385396,0.019732197281,0.000500205218486,0.000347471010173,55
0.257734686137,0.0345008829608,0.00315688585397,0.585333094001,0.0127817559987,0.0125503782183,0.0910461954772,0.00145859217446,0.00143752529402,56
0.0219984715804,0.195047140121,0.0025267082965,0.0349951656535,0.0310729113407,0.0131060355343,0.698691934347,0.00162658147747,0.000935106392718,57
0.187338825315,0.0662065069189,0.0148440166377,0.255192317068,0.0333987381309,0.0119633270078,0.426777750253,0.00201141721482,0.00226711487631,58
0.110244370997,0.223104529083,0.00240355503047,0.294316649437,0.0377401541918,0.00867019081488,0.314327120781,0.00649102433816,0.00270242984698,59
0.053568251431,0.245297320188,0.013017504476,0.0639535188675,0.0578636229037,0.021875992883,0.541408628225,0.00167710267124,0.00133808061946,60
0.131142441183,0.0150702763348,0.0159331369214,0.660676121712,0.058422844857,0.0603301264345,0.0441329646855,0.00412274996051,0.0101693486795,61
0.314022615552,0.147110112011,0.00359794555698,0.309949792921,0.0306408340112,0.0443714093417,0.143335349858,0.00380461048917,0.00316736800596,62
0.144761614501,0.101700471714,0.0107579785399,0.298659525812,0.0348360389471,0.0105472663418,0.38627807796,0.00210046788561,0.0103585575707,63
0.0619343323633,0.0442186165601,0.00528816855512,0.742374777794,0.00647092307917,0.0346224419773,0.102984437719,0.00105741915104,0.00104890272632,64
0.114126458764,0.0971850678325,0.00329818122555,0.336098477244,0.0223606624641,0.018666007556,0.402946487069,0.00236556018353,0.00295309908688,65
0.0178925134241,0.321271970868,0.0131047915202,0.144985895604,0.0729629546404,0.0895962677898,0.33373247087,0.00289545083069,0.00355768913869,66
0.11002177,0.188345454633,0.0131111717783,0.171305727213,0.0457788445056,0.0101874619722,0.458173498511,0.00169689775794,0.00137920325505,67
0.0680643562228,0.124781355262,0.00426001625601,0.0826139058916,0.0152070983313,0.022146999836,0.678831994534,0.00133384452783,0.00276039913297,68
0.234631307423,0.0456621889025,0.00354713888374,0.562965422869,0.0843271892519,0.0317300735042,0.0329290870577,0.00205936252314,0.00214825611329,69
0.00486829236616,0.000828716758404,0.000380724723073,0.988017857074,0.00174218870233,0.00256464723498,0.000793143088228,0.000221117519686,0.000583304385144,70
0.0595320109276,0.171738013625,0.00358487549238,0.16861911118,0.0129668111913,0.00816335552374,0.572902619838,0.00126429755619,0.00122893377557,71
0.417224556208,0.00575255876174,0.00418834306765,0.156864628196,0.222587365657,0.183479037136,0.00475627789274,0.0026409997954,0.0025062138011,72
0.0465774061158,0.0818218439818,0.0142620648258,0.213659159839,0.00892523140646,0.0230322419666,0.60914735496,0.00143985971227,0.00113480905929,73
0.177485037595,0.0543355382979,0.00986186118098,0.100742880255,0.0252670841291,0.0361421868438,0.587271139026,0.00277381268097,0.00612044055015,74
0.0386410243809,0.283181093633,0.00358532124665,0.0538839981892,0.0584135837853,0.0284013189376,0.531278192997,0.0015921284903,0.00102336838973,75
0.0860599949956,0.122960682959,0.0230860337615,0.368630506099,0.0247618220746,0.0151671842905,0.353958189488,0.00361419992987,0.00176140846452,76
0.0643341895193,0.289026847109,0.00891991890967,0.0511908046901,0.0181718887761,0.00761025189422,0.558821544051,0.00106244988274,0.000862073677127,77
0.155501145869,0.198278419674,0.012243240606,0.127519916743,0.0391543498263,0.0172496032901,0.447416767478,0.00152613464889,0.0011104230507,78
0.0972819104789,0.0652316194028,0.0147725930438,0.103636253625,0.0425182059407,0.0330575313419,0.639138549566,0.00207962046261,0.002283695183,79
0.271382816136,0.0480368845165,0.00485437968745,0.452170029282,0.0369298905134,0.0655824504793,0.116003043949,0.00349133290729,0.00154916264,80
0.080779287964,0.0673971008509,0.0118657303974,0.331391908228,0.0409276951105,0.0224122302606,0.440897360444,0.00194180385734,0.00238686031662,81
0.141734160483,0.00817551033107,0.0111455658916,0.579469412565,0.0976178944108,0.135503381491,0.0225070687011,0.0019156938506,0.00193131570268,82
0.198349341751,0.109073787928,0.0125749602448,0.405349746347,0.0120479746256,0.0158073779894,0.242913749069,0.0021017404506,0.00178131047869,83
0.0358601454645,0.0842486191541,0.00355507148196,0.0699019171297,0.0260425498709,0.00667708972469,0.771108806133,0.00133863673545,0.00126717638341,84
0.0910412576049,0.14283015579,0.00423507741652,0.0468413457274,0.019442292396,0.0969842206687,0.593944877386,0.00282247134601,0.0018583327037,85
0.276801664383,0.149515599013,0.00517863986897,0.418254449964,0.0200781393796,0.0586850261316,0.0604967866093,0.00521193351597,0.00577777798753,86
0.0880275443197,0.205292951315,0.00233117498283,0.112031150609,0.132947236299,0.0951075386253,0.356662705541,0.00592704227895,0.00167263310868,87
0.0100837005302,0.0598007664085,0.00225012289593,0.0303857787513,0.0101755228825,0.0306247938425,0.854270637035,0.0012361111003,0.00117260729894,88
0.00588473025709,0.0214225384407,0.00153650583161,0.0216813450679,0.0065170112066,0.00210255846468,0.0572232957929,0.303840650246,0.579791374505,89
0.190116755664,0.0412076897919,0.00221559623606,0.712986290455,0.0202744286507,0.0116815157235,0.0185113893822,0.00134743307717,0.00165892014047,90
0.149343833327,0.0951631329953,0.00588032300584,0.191061787308,0.0111526004039,0.0148027038667,0.524174556136,0.00406618148554,0.00435490044765,91
0.0219794884324,0.0494863186032,0.00941389705986,0.0752647398041,0.0222411295399,0.0487398991827,0.770756065845,0.00128254161246,0.000835917322549,92
0.00185414035513,0.156276375056,0.00448983826209,0.00194609272876,0.00456253695302,0.00510017084889,0.824238806963,0.000822871268611,0.000709171312339,93
0.222379088402,0.0431603323668,0.0183621202595,0.458671748638,0.025115122553,0.00715847848915,0.207550309599,0.00424760315218,0.0133552011684,94
0.361643746496,0.0321635985747,0.00889463303611,0.254518039525,0.199340306222,0.109668202698,0.0290652690456,0.00209733918018,0.00260881980649,95
0.064506713301,0.146858315915,0.00154860028124,0.0450601074845,0.0164353530854,0.00895215407947,0.426551081241,0.0038234340027,0.286264259368,96
0.249271869659,0.0789972655474,0.00798170728376,0.177133753896,0.0245974147692,0.0198713080026,0.435667231679,0.00467596531962,0.00180350328446,97
0.123798575252,0.00941317202521,0.00225894733739,0.730644434691,0.0135791515932,0.0213453173637,0.0949787013233,0.00219762554479,0.00178404894541,98
0.135618716478,0.102342639118,0.0133342731278,0.379673272372,0.0182269711513,0.0210472154431,0.325907602907,0.00121139589464,0.00263790623284,99
0.34143255651,0.00632782862522,0.00383014202816,0.537429869175,0.0422348901629,0.046891424805,0.0157469683327,0.003944507509,0.00216182603617,100
0.155668899417,0.0677949488163,0.00288841579459,0.431512624026,0.00958946952594,0.0102404021891,0.31690017879,0.0014594096283,0.00394567556214,101
0.0237902225926,0.184491708875,0.00886048423127,0.0628743693231,0.0258838704322,0.200013540685,0.489859297872,0.0021205561643,0.00210597275873,102
0.0671471641401,0.0289367213845,0.011528006522,0.0518853217363,0.0202198438346,0.0101844430901,0.808827072382,0.000575708396353,0.00069572394568,103
0.129498507827,0.134836703539,0.00395016121911,0.620587289334,0.0130253573879,0.0054612851236,0.0856428947297,0.00504581071437,0.00195198209257,104
0.0478096073493,0.213506374508,0.0102639156394,0.0944524370134,0.0320006636903,0.0520387319848,0.541247993708,0.00497208867455,0.00370820814714,105
0.235836185515,0.283762268722,0.00702305996676,0.113607604057,0.0259135710075,0.0539222601802,0.270920567214,0.00487803693977,0.00413646706147,106
0.405158698559,0.00711387884803,0.00227722109412,0.508042410016,0.0383243709803,0.0218538935296,0.00776765006595,0.00148273207015,0.00797915010482,107
0.0197398327291,0.0275834030471,0.00274792895652,0.168423943222,0.0497626424767,0.0144163989462,0.713692724704,0.00257296682685,0.00106019937084,108
0.133489076048,0.0664907377213,0.00457629631273,0.451189607381,0.0108371120877,0.0259721241891,0.299710422754,0.00546520069475,0.00226943515736,109
0.190450794995,0.0488939657808,0.0377896702848,0.237285926938,0.0690758842975,0.0386769361794,0.370815902949,0.00349219382042,0.00351876681089,110
0.0191872739233,0.216475822032,0.00338492181618,0.0203164713457,0.0034714692738,0.0250158850104,0.704386949539,0.00274547485606,0.0050157460646,111
0.289755642414,0.170086879283,0.00414627580904,0.197347115725,0.0206096025649,0.0182607709431,0.295286543668,0.00291145406663,0.0015957300493,112
0.00420415366534,0.028143208474,0.00104938971344,0.00667624082416,0.00649518310092,0.00372398342006,0.948882013559,0.000414318496041,0.000411513694417,113
0.227389268577,0.135746218264,0.00362907542149,0.203347228468,0.0125332893804,0.0451550129801,0.365740373731,0.00344269201742,0.00301682236022,114
0.239155873656,0.00948592042551,0.0258536450565,0.615304619074,0.0466822441667,0.0236745174043,0.0320612359792,0.0045929159387,0.00318900018465,115
0.20377638936,0.137752451003,0.0106055657961,0.453700840474,0.0168576405849,0.0809145458043,0.0881586391479,0.00340565948864,0.00482825329527,116
0.324011519551,0.00352175300941,0.00761697208509,0.622717350722,0.00926378718578,0.0235840789973,0.00638930872083,0.00141137854371,0.00148382464249,117
0.427441418171,0.00579565262888,0.012114753481,0.255338683724,0.248656585812,0.0155703714117,0.0304691269994,0.0021088962676,0.00250450873864,118
0.00120554080059,0.91470849514,0.00061059644213,0.00185793085257,0.00138347352913,0.00118846537953,0.0776224955917,0.000790602298365,0.000632393788694,119
0.245523095131,0.285482957959,0.00370015203952,0.28578799963,0.0629779677838,0.035682650283,0.0760984215885,0.00246485840762,0.00228190829512,120
0.498586580157,0.00226613675477,0.00546131451847,0.0489231776447,0.426028594375,0.0145093156025,0.00209505064413,0.000944059065661,0.00118578558613,121
0.160981610417,0.105596974492,0.00530805438757,0.350304104388,0.035761795938,0.0356424266938,0.301172919571,0.00264781637816,0.0025843299809,122
0.0239727208391,0.300024300814,0.0584492008202,0.0454313792289,0.00872710184195,0.0218985253013,0.530640602112,0.00727531094891,0.00358086513006,123
0.186013251544,0.0620297985152,0.00768140587024,0.610820993781,0.0135923684575,0.0239644991234,0.0844667572529,0.00795975997606,0.00347112375312,124
0.341305047274,0.0126161798835,0.00878116465174,0.502311497926,0.0452032387256,0.0481631774455,0.0367322321981,0.00290667634545,0.00198077876121,125
0.0378271620721,0.223166756332,0.00502706732368,0.423850104213,0.0464875940234,0.0223059123381,0.238198541105,0.00147285601997,0.00166399232694,126
0.152231607586,0.184641797095,0.0411730823107,0.252600498497,0.0602997560054,0.0175617802888,0.281366080046,0.00754492497073,0.00258049977128,127
0.182128041983,0.0622819084674,0.00285235734191,0.360965639353,0.0297353165224,0.0274833133444,0.329530462623,0.00318351452006,0.00183943292358,128
0.202785611153,0.0313537390903,0.00548667414114,0.513291239738,0.0217845775187,0.0271491245367,0.195774897933,0.00124466803391,0.00112945592264,129
0.0175032075494,0.434722527862,0.00591933098621,0.090223335661,0.0278754839673,0.013040415477,0.40812548995,0.00156839494594,0.00102183126728,130
0.150038249791,0.151963990182,0.00824766186999,0.122109111398,0.0176209873753,0.00927151704674,0.537267535925,0.00189186762145,0.00158908627054,131
0.0558334924281,0.0699781756848,0.00233823401504,0.298273287714,0.00976546062155,0.08742207475,0.472343489528,0.00257253355812,0.00147325347643,132
0.132108587772,0.0305512640625,0.00280765999923,0.7431242764,0.022465328686,0.0295781632885,0.0364610119722,0.00152508456085,0.00137865500437,133
0.194463841617,0.0339299822226,0.00221296219388,0.557698145508,0.00828210567125,0.0222301522736,0.175985077396,0.0041863451479,0.00101138587342,134
0.30170828104,0.0626432076097,0.0119299421785,0.320807576179,0.0139628788456,0.0199425474275,0.156215958297,0.00311519019306,0.109674427658,135
0.0285987267271,0.0870350357144,0.00173075438943,0.00929969758725,0.0220932560041,0.00618632393889,0.843069374562,0.000730339634173,0.00125650764676,136
0.801562339067,0.00231990520843,0.00362144899555,0.139392100274,0.0450901009608,0.00426768418402,0.0023573593935,0.000640215817839,0.000748850565288,137
0.149400573224,0.139675546438,0.0101458635181,0.614489868283,0.017161118798,0.00950215570629,0.0569927785545,0.00106591034273,0.00156622432405,138
0.251573204994,0.0541528966278,0.00368752592476,0.414216056466,0.054425614886,0.0144534809515,0.202840138226,0.00199540430913,0.00265565773589,139
0.109030295163,0.046773891896,0.00401134218555,0.511221319437,0.0205929703079,0.0336644763593,0.270496636629,0.00183436150109,0.00237472832669,140
0.0320495599881,0.0700332149863,0.00471252528951,0.0549037531019,0.0203611482866,0.00613969564438,0.810614347457,0.000564318193937,0.000621468861937,141
0.00871204165742,0.332990802824,0.0096467862604,0.00937030185013,0.019107646076,0.0248648733832,0.584274023772,0.00925679830834,0.0017766985111,142
0.370717480778,0.0543910320848,0.011743771116,0.428447380662,0.0265625719913,0.0113011081703,0.0866056904196,0.00477455835789,0.00545641512145,143
0.219401188194,0.117752216756,0.00449080369435,0.412801936269,0.0104769351892,0.00986345601269,0.221602462232,0.00191863098007,0.00169237254886,144
0.0830917991697,0.0788168143481,0.00450205977541,0.206033863127,0.0455508064478,0.196863785386,0.381991833449,0.00168119066075,0.00146785521793,145
0.231123447418,0.0162340831012,0.0104722590185,0.202309504152,0.122775278986,0.377765990794,0.0315811643377,0.00582275097258,0.00191553821787,146
0.356033675372,0.0258245621808,0.00999055802821,0.43150459975,0.115184165537,0.0453707370907,0.0107276386116,0.00304867862724,0.00231539784,147
0.320915445686,0.107701182365,0.00587069780161,0.250185690821,0.063082234934,0.0506958439946,0.192244976759,0.0047968479048,0.00450707809068,148
0.00344263360602,0.42541450262,0.00476900662761,0.0272716162726,0.0184094551951,0.0231443271041,0.495591804385,0.00131378884544,0.000642880302621,149
0.23302295059,0.136204833165,0.0129352271324,0.204681545496,0.0703632980587,0.0756450742483,0.262406274677,0.00218560214853,0.00255517882761,150
0.04807270132,0.153462439776,0.00249457219615,0.0316380318254,0.0085765873082,0.0322176096961,0.721335828304,0.00115863042447,0.00104361082413,151
0.0242827693001,0.43126008287,0.00161354681768,0.0382098723203,0.0215466194786,0.0171295776963,0.462440066039,0.00121085833598,0.00230662233662,152
0.168111674487,0.0311215203255,0.00335758633446,0.588786184788,0.0156774106436,0.00659954920412,0.182053081691,0.00121200605645,0.00308100518305,153
0.304489716887,0.0750258918854,0.01750125736,0.25025524199,0.051479739137,0.0279982816428,0.259309783578,0.010579016227,0.00336109219643,154
0.420499965548,0.0187872480601,0.00634445395551,0.208998646588,0.0295598991215,0.151331782341,0.156578481197,0.00509249255993,0.00280706537888,155
0.095356538892,0.0284546827897,0.00678268889897,0.0598518289626,0.0123755265958,0.0107467207126,0.784562975168,0.000817965672468,0.00105103172246,156
0.0693991929293,0.261092349886,0.00535355442842,0.0947025660426,0.0416196100414,0.0312782209367,0.492822647095,0.00197590008611,0.00175595941255,157
0.0327687747777,0.12520295009,0.0152774872258,0.0859231157227,0.0150466649793,0.0177128571086,0.695621937513,0.00132147223485,0.01112471323,158
0.854449510574,0.00142581190448,0.00158708868548,0.0751536786556,0.0105420961045,0.0548519361764,0.000989689928249,0.000511037054821,0.000489174788527,159
0.0298655815422,0.34866156429,0.0283510568552,0.046125985682,0.0174349225126,0.019761341624,0.504198417068,0.00238472115598,0.0032164073782,160
0.106796618551,0.0572649613023,0.00272242043866,0.681120872497,0.00865838839673,0.00663981726393,0.124888639897,0.00898851790408,0.00291975520668,161
0.0651852563024,0.233996987343,0.0109241474419,0.236835636199,0.0619982564822,0.0567154157907,0.324369952083,0.00654495088384,0.00342937343521,162
0.0689713135362,0.0949014164506,0.00569691415876,0.366439327597,0.0267225899734,0.0512321777642,0.380362182855,0.00230192372692,0.00337212614249,163
0.216955997049,0.0399577599019,0.00210929563036,0.411244012415,0.0170991979539,0.034075729549,0.276438307017,0.00117460955516,0.000945055275222,164
0.0410775318742,0.219196178019,0.00275395641802,0.13182753697,0.0320920199156,0.0392214078456,0.526486456394,0.00521320826374,0.00213168704067,165
0.0779541656375,0.126069292426,0.00852303509601,0.282279223204,0.177337288857,0.0416313558817,0.28139719367,0.00237914966419,0.00242931468529,166
0.0638016555459,0.351824641228,0.0139364483766,0.0641297735274,0.193937845528,0.0152621963061,0.294518902898,0.00142362032784,0.00116494270333,167
0.338084489107,0.0492377988994,0.00321526394691,0.517568558455,0.0316473571584,0.00754279876128,0.0503835286945,0.0013264415029,0.000993793844825,168
0.0301761860028,0.108375703916,0.00305017968639,0.102700784802,0.0414237910882,0.0104904919863,0.699393033981,0.00246615973811,0.00192366313422,169
0.15543730557,0.1185249798,0.00420284108259,0.20396515727,0.0596057567746,0.0162577624433,0.413448169827,0.0242948337691,0.00426320510451,170
0.0261483481154,0.577937707305,0.00539503438631,0.0167016233317,0.0382886379957,0.0426773745567,0.282960675657,0.00759448367169,0.00229612964904,171
0.115702498704,0.237355217337,0.00971645279787,0.0666708014906,0.0626718234271,0.0538254212588,0.449650153518,0.0025114606251,0.00189617354772,172
0.155187640339,0.0864704921842,0.00978194526395,0.276176959276,0.114934053272,0.0562715837732,0.239689394832,0.0136459300993,0.0478420183063,173
0.221946269273,0.0324053112418,0.00787885463798,0.394862622022,0.0147989415564,0.0132112721913,0.310517266392,0.00325203643297,0.00112740121404,174
0.0673109441998,0.110701102764,0.011031481903,0.0450373105705,0.0797548899426,0.0172880566679,0.666470706462,0.00114844070049,0.00125706824474,175
0.1146065481,0.065632071346,0.0027921355213,0.394867107273,0.0150460931473,0.0305016618222,0.36954395473,0.00176778994501,0.00524263340049,176
0.141588024795,0.10674842447,0.0171907073818,0.444101437927,0.0250391084701,0.0127523094415,0.236351408064,0.00373485166347,0.0124937170185,177
0.034259468317,0.108109116554,0.00388246314833,0.0415246337652,0.0391195304691,0.0280077201314,0.742346525193,0.000985682345345,0.00176484911935,178
0.275053396821,0.132310513407,0.00515385382459,0.230987057089,0.0229302216321,0.0364456437528,0.291281938553,0.00351820631477,0.0023191391083,179
0.0192927690223,0.324995398522,0.00409513374325,0.0361617375165,0.0208706529811,0.0136142368428,0.577192902565,0.00198631198145,0.00179090425081,180
0.0110679538921,0.0744967125356,0.0173160284757,0.0842977846044,0.0217842739076,0.00839203875513,0.779734343291,0.00173409312265,0.00117677834351,181
0.240509774536,0.148849077523,0.015889237402,0.115338619799,0.0161162195728,0.0595155917109,0.398500725627,0.00200824375497,0.00327247695532,182
0.170584928244,0.30842782557,0.00522704829927,0.239312425256,0.026845999062,0.0513583607971,0.193741872907,0.00201907665178,0.00248247230775,183
0.338335454463,0.139404240996,0.00852191867305,0.414162278175,0.0196398738772,0.010575263761,0.0664303693918,0.00151160186942,0.00141896714922,184
0.00897353095936,0.363371081651,0.00731317629106,0.0313839362935,0.0493360739201,0.0149625949561,0.519653052091,0.0019920589184,0.00301454289729,185
0.334622666239,0.0169487176463,0.00887139828412,0.54069006443,0.0192701779306,0.0182779771276,0.0510982843116,0.0021943768952,0.00802632723935,186
0.0771166458728,0.149326380342,0.00535358767956,0.072857812047,0.0170541862026,0.0147693043109,0.657164126635,0.00339107635955,0.0029669078067,187
0.133993616328,0.116377972066,0.00263392587658,0.101688377559,0.00739029468968,0.0458848974667,0.587938919663,0.00300096414867,0.00109106201125,188
0.0751060917974,0.0819756351409,0.00878975074737,0.0893970318139,0.0116300317459,0.00915841665121,0.719910204411,0.00255599277443,0.00147685233969,189
0.386788412929,0.0244562458247,0.00904238421937,0.364325985312,0.0518343336881,0.0134501764551,0.143239974975,0.00490292496033,0.00195958427503,190
0.0291699739173,0.148808103055,0.00364528664795,0.090255405754,0.0268524654675,0.0294273155742,0.666320726275,0.00256389917558,0.00295683512377,191
0.150154814124,0.190732233226,0.00376999060973,0.283462584018,0.0227933907881,0.00731966807507,0.338344305753,0.00189066662279,0.00153237674385,192
0.0967241767792,0.106044236571,0.00968464277686,0.220904991031,0.0361880874261,0.0158771034331,0.510623753071,0.00217544384941,0.00177759994404,193
0.0623475629837,0.0314755113796,0.00247979513369,0.39623503387,0.00665432913229,0.0571770919486,0.41181858629,0.00155654968694,0.0302555100061,194
0.389957219362,0.0222249208018,0.00384901688085,0.45681886375,0.0188054272439,0.0598438484592,0.0442675841041,0.00214861160021,0.00208449338243,195
